	cnn_score	precision	precision_u8
128	2.0539512e-10	0.5000005680272275	128
129	2.2324068e-10	0.5039220085137828	129
130	2.4304245e-10	0.5078439124380367	130
131	2.645442e-10	0.5117654423418483	131
132	2.8855568e-10	0.5156865577136416	132
133	3.1447772e-10	0.5196080631952759	133
134	3.4281347e-10	0.5235299850226419	134
135	3.738214e-10	0.527451523384592	135
136	4.0847464e-10	0.5313735715521236	136
137	4.4525014e-10	0.5352944858490942	137
138	4.864163e-10	0.539216067579882	138
139	5.310318e-10	0.5431375625540339	139
140	5.8022964e-10	0.5470590949578384	140
141	6.352528e-10	0.5509817178247255	141
142	6.9607103e-10	0.5549019687815697	142
143	7.623309e-10	0.5588236557658991	143
144	8.3616836e-10	0.5627451562867145	144
145	9.165751e-10	0.5666666843996607	145
146	1.0055459e-09	0.5705884797177432	146
