	cnn_score	precision	precision_u8
59	1.7628941e-35	0.2725491123058966	70
60	2.2767641e-35	0.27647063012554174	71
61	2.9273511e-35	0.2803922714370315	72
62	3.7608584e-35	0.28431391767287084	73
63	4.824398e-35	0.2882355464724453	74
64	6.1531986e-35	0.2921569772784752	75
65	7.840755e-35	0.29607856079137196	76
66	1.0006467e-34	0.3000001353077302	77
67	1.2786265e-34	0.30392183107556325	78
68	1.62135e-34	0.3078433933710102	79
69	2.0516123e-34	0.3117648560476547	80
70	2.604724e-34	0.31568684965714344	81
71	3.2927803e-34	0.3196082738080698	82
72	4.154057e-34	0.3235294795960647	83
73	5.2526625e-34	0.3274511842090999	84
74	6.661858e-34	0.33137263678078244	85
75	8.402381e-34	0.3352942426073183	86
76	1.0589482e-33	0.3392162026063099	87
77	1.3318108e-33	0.34313754625852055	88
78	1.6709366e-33	0.3470590968995486	89
79	2.0910483e-33	0.35098103297279126	90
80	2.622022e-33	0.354902692533149	91
81	3.2947042e-33	0.3588243931836377	92
82	4.1316026e-33	0.3627451809447656	93
83	5.19149e-33	0.3666668490494074	94
84	6.498485e-33	0.3705883159708039	95
85	8.1466365e-33	0.374510159771153	96
86	1.0215443e-32	0.3784315288404312	97
87	1.2746832e-32	0.38235371804262264	98
88	1.5890337e-32	0.3862746469548567	99
89	1.9865517e-32	0.3901963572589684	100
90	2.4828704e-32	0.3941179672557893	101
91	3.0962827e-32	0.3980395890587536	102
92	3.870239e-32	0.401960799660547	103
93	4.8318278e-32	0.40588251723458435	104
94	6.0324225e-32	0.40980426376348245	105
95	7.5486515e-32	0.413725573796051	106
96	9.395022e-32	0.4176472339341468	107
97	1.1727761e-31	0.42156876700084234	108
98	1.4658821e-31	0.4254908984561009	109
99	1.8303007e-31	0.429412570998729	110
100	2.2869181e-31	0.43333348863287124	111
101	2.8496355e-31	0.43725522980820386	112
102	3.560472e-31	0.4411766781956056	113
103	4.446318e-31	0.4450981538377651	114
104	5.5688114e-31	0.4490202977455874	115
105	6.944312e-31	0.4529416265970251	116
106	8.702679e-31	0.45686298860060803	117
107	1.0859867e-30	0.46078461407353344	118
108	1.3567497e-30	0.46470595342498044	119
109	1.6910032e-30	0.4686279082072773	120
110	2.112305e-30	0.4725493105775118	121
111	2.6507181e-30	0.476471071053697	122
112	3.3096617e-30	0.4803922089849406	123
113	4.1592345e-30	0.48431397750008753	124
114	5.213706e-30	0.4882354426477028	125
115	6.533568e-30	0.4921573904524409	126
116	8.1664064e-30	0.49607887658379646	127
117	1.02484405e-29	0.5000003457474822	128
118	1.2877394e-29	0.503922095676292	129
119	1.6220778e-29	0.5078431592301358	130
120	2.0439542e-29	0.5117650435733838	131
121	2.5773818e-29	0.5156865123045965	132
122	3.2498738e-29	0.5196079169816623	133
123	4.1067522e-29	0.5235296913048628	134
124	5.190075e-29	0.5274512299627775	135
125	6.547618e-29	0.5313727902346701	136
126	8.2758907e-29	0.5352946573072475	137
127	1.0493522e-28	0.5392163178877758	138
128	1.3330392e-28	0.5431374113827254	139
129	1.6916888e-28	0.5470593096000539	140
130	2.153057e-28	0.5509810122627417	141
131	2.7168437e-28	0.5549038825753316	142
132	3.4606356e-28	0.5588241796277669	143
133	4.4282975e-28	0.5627451999287996	144
134	5.6607684e-28	0.5666668838772515	145
135	7.265715e-28	0.5705886472916516	146
136	9.33335e-28	0.5745101939283499	147
137	1.208429e-27	0.5784318515338907	148
138	1.5500916e-27	0.582353147193555	149
139	2.0088776e-27	0.5862746933739691	150
140	2.59169e-27	0.5901962111866299	151
141	3.3618505e-27	0.5941179294400775	152
142	4.3804167e-27	0.5980394200827588	153
143	5.7386307e-27	0.6019612447135024	154
144	7.476881e-27	0.6058829845957707	155
145	9.768929e-27	0.6098041762601634	156
146	1.2807455e-26	0.613725997905246	157
147	1.6772583e-26	0.6176476130774656	158
148	2.2125333e-26	0.6215694136591923	159
149	2.917009e-26	0.6254909355753036	160
150	3.8828353e-26	0.6294122447891288	161
151	5.1431555e-26	0.633333645403114	162
152	6.868533e-26	0.6372556071109661	163
153	9.1566426e-26	0.641176727192245	164
154	1.2157635e-25	0.6450981194118188	165
155	1.6299027e-25	0.6490201965508349	166
156	2.197193e-25	0.65294186894498	167
157	2.9599077e-25	0.6568635839994033	168
158	4.002273e-25	0.6607847383458896	169
159	5.4847093e-25	0.6647063114872638	170
160	7.5007705e-25	0.6686281285264912	171
161	1.0246395e-24	0.6725497339070972	172
162	1.4155013e-24	0.676471250302571	173
163	1.9552389e-24	0.6803926500371947	174
164	2.7500596e-24	0.6843139167898366	175
165	3.816478e-24	0.6882367149323796	176
166	5.346083e-24	0.6921572544003323	177
167	7.542292e-24	0.6960784753205471	178
168	1.071191e-23	0.700000770425563	179
169	1.5288654e-23	0.7039220966038963	180
170	2.2212638e-23	0.7078438128051472	181
171	3.2154908e-23	0.7117656692105399	182
172	4.698453e-23	0.7156865032646315	183
173	6.839626e-23	0.7196083343511607	184
174	1.00446574e-22	0.7235300052373057	185
175	1.5037918e-22	0.7274517687643929	186
176	2.233066e-22	0.7313730442547652	187
177	3.3366898e-22	0.7352950026198058	188
178	5.074373e-22	0.739216128490724	189
179	7.7262577e-22	0.7431372765186058	190
180	1.186154e-21	0.7470591209873232	191
181	1.8430404e-21	0.7509811137133161	192
182	2.849237e-21	0.7549025564880555	193
183	4.4464763e-21	0.7588237122158719	194
184	7.1536696e-21	0.7627455015045497	195
185	1.1280864e-20	0.7666668455300077	196
186	1.8220558e-20	0.7705887945957742	197
187	3.0545835e-20	0.7745102976545132	198
188	5.031433e-20	0.7784324179520772	199
189	8.493771e-20	0.7823529832248888	200
190	1.4256767e-19	0.7862753612899385	201
191	2.4238998e-19	0.7901965339686121	202
192	4.2713784e-19	0.7941177389564454	203
193	7.500908e-19	0.7980404204876831	204
194	1.3421947e-18	0.8019619921615044	205
195	2.4065157e-18	0.8058834706732666	206
196	4.467515e-18	0.8098048082513398	207
197	8.296135e-18	0.813725500275138	208
198	1.5970128e-17	0.8176475362572969	209
199	3.146914e-17	0.8215687511347213	210
200	6.108585e-17	0.8254904753906542	211
201	1.1979252e-16	0.8294123619720872	212
202	2.431655e-16	0.8333342259147147	213
203	5.0196724e-16	0.8372550358662103	214
204	1.0733265e-15	0.8411776015746892	215
205	2.2623894e-15	0.8450981243572407	216
206	4.954688e-15	0.8490206491914909	217
207	1.0879486e-14	0.8529415037373893	218
208	2.4705774e-14	0.8568636575736436	219
209	5.791482e-14	0.8607854738288119	220
210	1.4137339e-13	0.8647067926974059	221
211	3.5933615e-13	0.8686276913067968	222
212	9.119926e-13	0.8725497902099767	223
213	2.478046e-12	0.8764710831051993	224
214	6.8356475e-12	0.8803925481228551	225
215	1.9374216e-11	0.8843152342687722	226
216	5.8379385e-11	0.8882355846562714	227
217	1.7027789e-10	0.8921573298399232	228
218	5.5588534e-10	0.8960795554980782	229
219	1.8838924e-09	0.9000005192159665	230
220	6.795269e-09	0.9039220560467623	231
221	2.6627829e-08	0.90784390929838	232
222	1.0103145e-07	0.9117651866502573	233
223	4.4135737e-07	0.9156862885400607	234
224	1.998576e-06	0.9196089963822082	235
225	9.203551e-06	0.9235301702879345	236
226	4.8989634e-05	0.9274510310383992	237
227	0.00028506096	0.9313742119573086	238
228	0.0018682788	0.9352942145070735	239
229	0.014389449	0.9392160398693311	240
230	0.091543354	0.9431378717033178	241
231	0.35157725	0.9470604708027958	242
232	0.62742656	0.9509804077394096	243
233	0.77164143	0.9549028567935666	244
234	0.8487337	0.9588247552100629	245
235	0.89018375	0.9627452976009181	246
236	0.91787887	0.9666674584333403	247
237	0.9378623	0.9705887165324729	248
238	0.9519398	0.974510010724868	249
239	0.9640334	0.9784324675221716	250
240	0.97390026	0.9823548943283963	251
241	0.9829481	0.9862750890551567	252
242	0.98954064	0.9901993982775654	253
243	0.99461836	0.9946368012335868	254
244	0.994962	1.0	255
