	cnn_score	precision	precision_u8
129	4.6952775e-07	0.5039236978734578	129
130	4.9296455e-07	0.507844873344903	130
131	5.188062e-07	0.5117652793033309	131
132	5.4668436e-07	0.5156889347462599	132
133	5.7409295e-07	0.5196082285361603	133
134	6.047484e-07	0.5235295636400861	134
135	6.3528364e-07	0.5274523894944119	135
136	6.674231e-07	0.5313737095897613	136
137	7.013651e-07	0.5352953353412743	137
138	7.374966e-07	0.5392166807012259	138
139	7.7457656e-07	0.5431396558103352	139
140	8.170577e-07	0.5470611928947056	140
141	8.6088386e-07	0.5509806711511491	141
142	9.065955e-07	0.5549026233490072	142
143	9.531497e-07	0.5588239484257611	143
144	1.0049828e-06	0.5627467001085819	144
145	1.0603501e-06	0.5666677057966787	145
146	1.1189546e-06	0.5705890485617244	146
